comment_id,post_id,score,creation_date,text,candidate_category,candidate_reason,human_label,review_notes,ollama_label,ollama_confidence,ollama_reason,ollama_explanation
46979543,29399130,0,2015-04-01 22:33:53,"results1[1].meetingDateTime did not work... so far everything else has been extremely helpful, thank you",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states a specific field did not work without indicating it is outdated or incorrect.
46983072,29400781,0,2015-04-02 02:16:59,@John1024 Hi John.  I tried your solution but it didn't work.  I'm running Ubuntu.  Still haven't figured it out unfortunately.,failure_candidate,does_not_work,,,situational_failure,0.95,user_reports_non_functionality_without_version_context,The comment states the solution did not work for a specific user without mentioning outdated technology or incorrect information.
46983152,29349842,0,2015-04-02 02:23:27,What does not work? When you type in the input you are getting the X. And when you clicking the X it clears the input and prints resetting in the console. That works at least on my computer.,failure_candidate,does_not_work,,,neutral,0.9,user_disagrees_with_claim,The comment disputes the claim that something does not work by stating it works on their computer.
46986848,29271357,0,2015-04-02 06:12:28,"So strange... You're right, it does work.  But oddly it doesn't work when I'm **on** my network.  Only **off** network.",failure_candidate,does_not_work,,,situational_failure,0.95,works_offline_only,"The answer works for the user only when offline, indicating a situational failure rather than general obsolescence."
46988058,29389663,0,2015-04-02 06:59:28,"As you said, the fact I even thought of doing this is because of object oriented programming (Java). I'm trying to understand what is being explained to me, but I still have a few problems.

For starters, if the nodes were vastly more different between each other, would this still work? The logical answer is yes because I do not find any reason in the code as to why they wouldn't. But I can't quite see WHY they would work.

Second, to add myOrange to the list, you cast it as a node. I... don't quite see it. I've read you can cast almost anything to almost anything, but what about their sizes.",freshness_confirmation,still_supported,,,neutral,0.9,user_confusion,The comment expresses confusion about the code logic rather than confirming it works or noting obsolescence.
46991327,29408575,1,2015-04-02 08:56:24,"well... my summation and average where the only things working and now they are not working... so, not sure about the code you suggested. but thanks for trying to help!",failure_candidate,not_working,,,situational_failure,0.9,user_reports_partial_functionality_without_version_change,The comment indicates the code no longer works for the user but does not mention any specific version or API changes.
46993158,29407782,0,2015-04-02 09:51:06,@NandakumarV: Start a *new question*  and show what you have (even if it's not working) You'll get solutions promptly. you can always link to this question for context.,failure_candidate,not_working,,,neutral,0.95,advisory_on_new_question,The comment advises starting a new question rather than addressing answer obsolescence.
46996668,29411893,1,2015-04-02 11:32:51,"Sure it works (or at least does not fail for this reason), this is a pseudo code, and not a specific language that you are probably referring to, and array here is a dynamic array (that you can modify to trim upper half and downer half in O(1)).",failure_candidate,fails_with,,,freshness_confirmation,0.9,comment_confirms_functionality,The comment explicitly states that the solution works.
46997330,29410126,0,2015-04-02 11:50:48,"I have made AJAX via $http Angular, when I get HTML from with `ng-controller` in response this still does not work",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the code does not work without indicating a specific version change or factual error.
46999147,28702899,0,2015-04-02 12:42:44,"Was not working before for other reasons, made other changes and now worked. Thank u.",failure_candidate,not_working,,,neutral,0.9,no_evidence_of_obsolescence,The comment describes a successful fix after other changes without indicating the answer itself became outdated or incorrect.
46999812,29413085,0,2015-04-02 12:58:48,"K.Toress, I am very sorry, it did work now. I was trying to use "" ' "" as in the video. It didn't work. When I removed that "" ' "" it did work. I mean I used orderBy:'personName' where it didn't worked. Thank you very much for your time, sorry again for being silly",failure_candidate,does_not_work,,,freshness_confirmation,0.95,user_confirmed_fix,The user confirmed the answer works after correcting their own syntax error.
47000445,29413904,0,2015-04-02 13:15:23,Hey Squiroid this did not work. Could it be because i am lazy loading? ive added my routing config to my question,failure_candidate,does_not_work,,,situational_failure,0.9,user_specific_context_missing,The comment attributes failure to a specific user setup (lazy loading) rather than a general change in the technology.
47005779,29416760,0,2015-04-02 15:33:56,"Didn't used the malloc, changed, as you mentioned, the """" to '' but the code still doesn't work. Is there any method to see if input has less than X characters? Grateful",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The user states the code still doesn't work after their changes without mentioning any specific version updates or syntax errors.
47006455,29416527,0,2015-04-02 15:51:12,Yup XD....i'll try it again...still doesn't work...already searched web and it seems i can't find any answer to this problem. Grateful,failure_candidate,does_not_work,,,neutral,0.9,user_reported_failure_without_version_context,The comment expresses frustration that the solution does not work but provides no evidence of a version change or specific error.
47009058,29418340,0,2015-04-02 17:08:55,"Sadly it will not work in the aforementioned link: "" To be more specific, a view is not updatable if it contains any of the following:...  Multiple references to any column of a base table.",failure_candidate,does_not_work,,,situational_failure,0.9,comment_states_answer_does_not_work_in_specific_case,The comment indicates the answer fails for a specific scenario without mentioning version changes.
47010385,29396284,0,2015-04-02 17:47:55,"@RameshRajendran sorry what is not working exactly? If you clear who, val3 or val1/val2? I didn't check for when a value is empty indeed, I have edited my answer with that.",failure_candidate,not_working,,,neutral,0.9,comment_seeks_clarification_on_failure,The comment asks for specific details about what is not working rather than confirming obsolescence or stating the answer is wrong.
47012613,29418878,0,2015-04-02 18:59:09,"Yes, you do :) I would suggest first read up on directives from angularjs page. Then try and let me know what is not working.",failure_candidate,not_working,,,neutral,0.95,no_evidence_of_obsolescence,The comment suggests reading documentation and trying again without indicating the answer is outdated or incorrect.
47013337,29420637,0,2015-04-02 19:21:59,"oh, I'm so stupid, as I said, I've been playing with the code to see if I could get it to work, and tried using integers, but I tried with glUniform1f and it didn't work neither. The code seems to be ok, maybe the problem is somewhere else.",failure_candidate,does_not_work,,,situational_failure,0.9,user_troubleshooting_attempt,The user is experimenting with different code variations without indicating the answer is outdated or wrong.
47014730,29421400,0,2015-04-02 20:06:42,"unfortunately this does not work. Trying this gives: [prevObject: jQuery.fn.init[1], context: div.ng-scope.ng-binding, jquery: ""1.11.0"", constructor: function, selector: """"…]",failure_candidate,does_not_work,,,situational_failure,0.9,comment_states_answer_does_not_work_without_version_change,The comment reports a failure without indicating that the answer is outdated or incorrect.
47015047,28127937,0,2015-04-02 20:17:57,You example is great but the facebook vote doesn't work if I don't logged in facebook already. Is it by design or just a bug? Usually if you are not logged in the site opens the log in window where you can enter credentials but not in your case - you just throw an exception.,failure_candidate,does_not_work,,,situational_failure,0.95,works_only_when_logged_in,"The comment reports a failure specifically when the user is not logged in, without indicating a change over time."
47015167,29421400,0,2015-04-02 20:22:06,"How do you know it doesn't work, I mean what you posted is a jQuery object. Does it selects parent TD?",failure_candidate,does_not_work,,,neutral,0.9,questioning_selection_logic,The comment questions the selection logic rather than confirming failure or obsolescence.
47016720,29422351,1,2015-04-02 21:16:30,"@Bazinga: It [does fine here](https://regex101.com/r/kR1eB6/1). What doesn't work, what regex flavour / language are you using?",failure_candidate,does_not_work,,,situational_failure,0.95,commenter claims answer works in their environment and asks for user's specific setup,The comment indicates the code functions correctly for the commenter but questions why it fails for the original poster.
47017204,29421400,0,2015-04-02 21:35:14,"I tried it, and it didn't work. You're right, it is a jQuery object, but not the one I want. Something like [td ....] is what I was looking for. Thanks for your answer though!",failure_candidate,does_not_work,,,situational_failure,0.95,user_specific_mismatch,The answer failed for the user's specific selection criteria despite being technically correct in general.
47017282,29422860,0,2015-04-02 21:38:27,I don't have a `test.env` file I don't understand what that is. Let's say my `cmd` is just to `echo $TEST` so from your example  `( . .env ; echo $TEST )` does not work it gives me `-bash: world: command not found`.,failure_candidate,does_not_work,,,situational_failure,0.95,user_reported_command_failure_without_version_change,The comment describes a specific command failing due to missing environment file syntax rather than an outdated technology.
47020027,29424035,0,2015-04-02 23:53:33,"I have tried something like <a tooltip-html-unsafe={{row.entity.preview}}> where preview is <img ng-src=imgurl>, but it does not work, am I on the right path though?",failure_candidate,does_not_work,,,neutral,0.9,no_evidence_of_obsolescence,The comment asks for help with a non-working solution without indicating it is outdated or incorrect.
47020786,29421034,0,2015-04-03 00:49:53,"`RewriteCond %{REQUEST_URI} ^/[^/]+/?$` is not working, sorry. I'm using RewriteCond because I'm doing something else in RewriteRule.",failure_candidate,not_working,,,situational_failure,0.9,comment_states_not_working_without_version_change,The comment reports the code is not working but does not mention any version changes or obsolescence.
47022096,29425380,0,2015-04-03 02:31:17,"Tried that as well, see my update, but it didn't work.",failure_candidate,does_not_work,,,situational_failure,0.95,user_reported_non_functionality,The comment states the solution did not work for the user without indicating a change in technology or environment.
47022729,29421034,0,2015-04-03 03:36:04,For which URL it is not working? Can you show your full htaccess in question?,failure_candidate,not_working,,,neutral,0.9,insufficient_evidence,The comment asks for more information about a non-working URL without indicating why it failed or if it is outdated.
47025074,29427216,3,2015-04-03 06:26:58,`QUOTENAME(TableName)` will not work with `SQL` like `SELECT * FROM QUOTENAME(PROCEDURE)`. This will only work with dynamic sql.,failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work_in_static_context,The comment states the function fails in a specific static SQL context without indicating it is outdated.
47025897,29427235,0,2015-04-03 07:08:23,this doesn't explain why OP's  question was not working\,failure_candidate,not_working,,,situational_failure,0.9,comment_claims_non_functionality,"The comment states the answer does not explain why the question was not working, indicating a situational failure without evidence of temporal change."
47025942,29427235,0,2015-04-03 07:10:11,@pixelite did you understand by above answer? why it was not working?,failure_candidate,not_working,,,neutral,0.9,comment_asks_for_clarification,The comment asks for clarification rather than stating the answer is wrong or outdated.
47026009,29427235,0,2015-04-03 07:12:44,"@pixelite that is what your problem, and inorder to get it working you should do mentioned setting, he explained how it worked..anyway its all up to you..I'm thinking you are here to get things done, why was they are not working",failure_candidate,not_working,,,neutral,0.9,no_evidence_of_obsolescence,The comment expresses frustration about the answer not working but does not attribute it to outdated information or incorrectness.
47026226,29427751,0,2015-04-03 07:21:39,First link is pretty much what i am doing right now and is not working either. Second link may be a solution for what I want to achieve but is way more complicated and I still don't get why my regex is not working properly on this one.,failure_candidate,not_working,,,situational_failure,0.95,user_reports_non_functionality_without_version_change,The comment states the solution is not working for the user but does not mention any changes in versions or APIs.
47026894,29428018,0,2015-04-03 07:52:23,This is not working when I change the url string to location.search. Can't figure out why...,failure_candidate,not_working,,,situational_failure,0.9,user_specific_issue,The comment describes a specific failure in one environment without evidence of temporal obsolescence.
47029028,29429538,0,2015-04-03 09:31:41,"I thought so as well, but why this doesn't work then https://jsfiddle.net/gz96xz8j/1/",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the code fails without mentioning a specific version change or error.
47029527,29429850,0,2015-04-03 09:54:23,"This is not working. even simple replace is also not working, like rename xyz_d.txt to xya_d.txt using command rename 's/xyz/xya/' * but the alternative way, rename xyz xya * is working.",failure_candidate,not_working,,,situational_failure,0.9,comment_reports_specific_command_failure_without_version_change_evidence,"the comment states a specific command fails while an alternative works, indicating situational failure rather than temporal obsolescence."
47034924,29421153,0,2015-04-03 13:04:04,"Thanks and sorry for the delay.  I tried both methods but neither worked.  Here is the last attempt.  In it, I was just trying to match on ABA\n but it did not work.  I truly believe that the ""for line in file"" method of reading the file is the issue but I know of no other way to read a file using Python.  any thoughts?",failure_candidate,does_not_work,,,situational_failure,0.95,user_reports_methods_failed_without_version_change,The comment states the methods did not work but does not mention any changes to the environment or technology.
47035156,29425527,0,2015-04-03 13:12:17,"Thanks! But I did something completely different, so my chaining still works, but the code is now a big mess. Anyway, it helped me ""solve"" my problem nonetheless.",freshness_confirmation,still_supported,,,neutral,0.9,user_workaround,The user found a workaround that solved their problem but did not confirm the answer's current validity.
47036891,29433479,0,2015-04-03 14:09:25,"Yep. As the number of rounds grows, the fractions get longer, but the math still works out.",freshness_confirmation,still_supported,,,freshness_confirmation,0.95,still_supported,The comment confirms the answer remains valid as rounds increase.
47042218,29312723,0,2015-04-03 17:14:03,"please see comments that  for a triangle with edge lengths {3,-4,5}, d=1 and r=-1; here (2) is still valid but (1) is wrong",freshness_confirmation,still_supported,,,incorrectness,0.95,answer_contains_wrong_formula,The comment explicitly states that part of the answer is wrong.
47042827,29435830,0,2015-04-03 17:35:39,@ProfessorKaos64 take a look @ http://paste.ubuntu.com/10731995/ I isolated your scenario. Mind you that when you use `cat <<-EOF` only tabs are ignored therefore if there are spaces before `EOF` instead of tabs it won't work. Let me know if that helps,failure_candidate,does_not_work,,,situational_failure,0.9,comment_explains_specific_syntax_requirement,"The comment clarifies that the answer fails specifically when spaces are used instead of tabs, without indicating a change over time."
47043391,29437225,0,2015-04-03 17:55:46,"I have removed the ""hello"" from the code and it still doesn't work. However, thank you for the tips about the console.  I forgot to turn that out.  Turns out I cannot self close a script tag.",failure_candidate,does_not_work,,,situational_failure,0.9,user_identified_local_misunderstanding,"The user resolved the issue by realizing they forgot to close a script tag, indicating a personal error rather than answer obsolescence."
47043611,29436772,0,2015-04-03 18:05:01,"@Antrikshy The query object you used in `Region.findOne({query})` is also applicable in the aggregation using the first `$match` operation pipeline stage. Try it, this will give you the subdocument you need. Let me know if it doesn't work for you.",failure_candidate,does_not_work,,,neutral,0.9,no_evidence_of_obsolescence,The comment suggests a solution without indicating the answer is outdated or incorrect.
47046285,29437543,0,2015-04-03 19:54:50,"This didn't work, I still get `flash undefined` from the `index.ejs`. My next guess is that the locals are not being fully passed from the `userController`. Could it be because I `redirect` to root after assigning `req.session.flash` instead of using `res.view`?",failure_candidate,does_not_work,,,situational_failure,0.95,user_reports_local_scope_issue,The comment describes a specific runtime error likely caused by variable scope rather than outdated technology.
47046559,29433170,0,2015-04-03 20:06:14,"a) GTM is most likely not aware of your virtual url (unless you use a macro/variable that contains the value from your dataLayer), b) if you are doing virtual pageviews the Page Url rule will not work since there is no event (in ""proper"" pageviews the load event is implicit). Add ""event equals pageview"" as second condition to your rule and you should be good to  go.",failure_candidate,does_not_work,,,neutral,0.9,comment_provides_fix_without_obsolescence_evidence,The comment offers a solution to make the answer work rather than stating it is outdated or incorrect.
47047982,29439185,0,2015-04-03 21:02:34,"Thanks for the answer. Right now, I do exactly that with the ng-show but it feels sluggish. I thiink Angular adds the complex element to the DOM for each row, even if the condition evaluate to false (I might be wrong). For a reason I don't quite get, the ng-if doesn't work (but ng-show does)...",failure_candidate,does_not_work,,,situational_failure,0.9,user_reports_ng_if_non_functional,The comment describes a specific environment where ng-if fails while ng-show works.
47051166,29441372,0,2015-04-04 00:33:04,"I had an error in my use of modulus, because I forgot that it doesn't work properly for negative numbers; that was causing some null values at the beginning, but otherwise the code was right. I fixed that, see the demo.",failure_candidate,does_not_work,,,situational_failure,0.9,user_fixes_negative_modulus_issue,"The comment describes a specific edge case failure with negative numbers that was resolved, not a general obsolescence."
47051818,29440010,1,2015-04-04 01:42:41,"Already tried that and it doesn't work. Even if passing selectionArgs is the preferred method, I still want to understand why the query I currently have is not working.",failure_candidate,does_not_work,,,situational_failure,0.95,user_reports_non_functionality_without_version_change,The comment states the solution does not work for the user but provides no evidence of a version or API change.
47052184,29442000,0,2015-04-04 02:29:43,"As I said, I tried comparing `ov` and `nv` and it does not work.  console.log is still fired twice inside the conditional.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the code fails in a specific test without mentioning version changes or incorrectness.
47052408,29440127,1,2015-04-04 02:53:31,"@aseq: strncpy doesn't work the way many people think it does (it doesn't ensure the result is zero-terminated, but zero-fills the space after the string), and strncat is basically useless (it limits the length of the string to be appended, rather than the result; if one doesn't know the length of the string to be appended to, one can't know how much one can afford to append to it, and if one does know there's no reason to use a method that searches for the end of the string to be appended to.",failure_candidate,does_not_work,,,situational_failure,0.9,comment_claims_functional_limitations,The comment describes specific functional limitations of strncpy and strncat rather than stating they are broken or outdated.
47056445,29444086,0,2015-04-04 08:53:00,"you have made it to 8 instead of 10, say if the font size is 20 this will not work right",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work_in_specific_case,The comment indicates the answer fails under a specific condition (font size 20) without citing a change over time.
47056995,29442226,0,2015-04-04 09:28:55,"It doesn't work and I think it cannot work, since the ""variables"" `{{src}}` and `{{title}}` are not defined.",failure_candidate,does_not_work,,,situational_failure,0.9,undefined_variables,The comment states the answer fails due to undefined variables without mentioning version changes.
47058743,29445834,0,2015-04-04 11:32:38,"It doesn't work -- the `src` property is set. It's wrong (will cuase the `404` error), but it's set and `projectItem._embedded.images[0].src != ''` will return `true` for the ""irrelevant"" objects as well.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the answer fails due to a specific condition without mentioning version changes.
47058756,29445804,0,2015-04-04 11:33:39,"It doesn't work -- the `src` property is set. It's wrong (will cuase the `404` error), but it's set and `projectItem._embedded.images[0].src != ''` will return `true` for the ""irrelevant"" objects as well.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the answer fails due to a specific condition without mentioning version changes.
47060081,29442892,0,2015-04-04 12:56:08,"It would become very hectic to keep track of all DOM elements. Already many debate about angular's $digest cycle as its reducing the performance of angular. That's the reason in Angular 2.0, they are rewriting the digest cycle completely with ES6 observe property. If angular has to keep track of all DOM $destroy events then it would be a performance hit. But it does when the route changes. In your case, you've manually removed the DOM elements so it's not aware of it as the scope is still valid.",freshness_confirmation,still_supported,,,neutral,0.9,comment_discusses_angular_version_changes,The comment discusses technical changes in Angular versions but does not explicitly state the original answer is obsolete or incorrect.
47067203,29448966,1,2015-04-04 19:41:16,"Ooh, it's difficult to get into the minds of StackOverflow users. I would almost say that asking a question without getting a down-vote is an accomplishment, let alone getting up-votes. What is definitely good about your question is that it's well formatted, you state clearly what you're trying to accomplish with a concrete example, and you give all the code necessary to reproduce the error. The only criticism could be that it's a bit of a ""my code doesn't work, here's my code, what's wrong with it?"" kind of question, as opposed to a more general problem that others could learn from.",failure_candidate,does_not_work,,,neutral,0.95,comment_discusses_question_quality_not_answer_validity,The comment praises the question formatting and does not address the correctness or obsolescence of any answer.
47068290,29446878,0,2015-04-04 20:46:08,"Thans for your answer but it's doesn't work, no reaction .
I don't understand the problem :'(",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the answer does not work without mentioning any version changes or errors.
47071717,29453061,0,2015-04-05 01:14:49,"IF (NEW.member_email REGEXP '^[:word:]+@[:word:]+\.[:word:]+$') = FALSE THEN

Is that what the final regex should look like, it didn't work either.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the regex did not work without indicating a change in technology or environment.
47072321,29453384,0,2015-04-05 02:18:54,"`lines=($(grep -i ""$pattern"" $file))`....It still doesn't work. It is storing white space separated characters as elements of the array.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the answer fails to work as expected without indicating a change in technology or environment.
47073113,29452914,0,2015-04-05 03:44:32,"this almost worked perfectly! Thank you!
The issue is that I am using python2.7 so ""end"" doesn't work.

I edited it this way:
#!/usr/bin/env python
from __future__ import print_function

import fileinput
import re

found = False
for line in fileinput.input(""/var/tmp/mapr_nagios.cfg"",inplace=True):
    if re.match(""^.*COMMANDS .*$"",line):
        found = True
    if found:
        #print (line, end="" "") # print line, python2
 print(line, end='') 
    else:
        print(end='')# print, python2

Works great!",failure_candidate,does_not_work,,,situational_failure,0.9,works_in_python3_fails_in_python2,The answer works in Python 3 but fails for the user running Python 2.7.
47073425,29454013,0,2015-04-05 04:18:11,"Well, this doesn't work if they mix cases (so it will match otterbox, but not Otterbox).  I'm trying to figure it out.  EDIT:  Fixed now.",failure_candidate,does_not_work,,,situational_failure,0.9,comment_states_answer_fails_with_mixed_case,The comment indicates the answer fails specifically when input mixes cases.
47073480,29453996,0,2015-04-05 04:25:40,"I see your fiddle does work though, yet that regex doesn't work for me in just a regular expressions tester.  Can anyone explain this?",failure_candidate,does_not_work,,,situational_failure,0.95,user_specific_environment_mismatch,"The comment indicates the regex fails for the user but works in a fiddle, suggesting an environment-specific issue rather than general obsolescence."
47073552,29454013,0,2015-04-05 04:35:18,The above won't work for something like `Otter Box` because you're not taking non-word characters into consideration. https://regex101.com/r/eE3iC2/4,failure_candidate,does_not_work,,,situational_failure,0.95,comment_specific_counterexample,The comment states the answer fails for a specific case involving non-word characters without indicating a broader temporal change.
47073783,29419053,0,2015-04-05 05:02:32,"Hi ikegami, thx for the solution. but it fails on the line with ----",failure_candidate,fails_with,,,situational_failure,0.95,comment_reports_specific_line_failure_without_version_change,The comment states the solution fails on a specific line but does not mention any version updates or changes.
47074598,29449542,0,2015-04-05 06:29:51,"You could also restructure (at least as a debugging test) and try testing for when `count == 1` and then return the object once you've assigned to `course`.   Logically, that should be functionally neutral to what you're doing  now but still changing it might reveal why it's not working for you as it is.",failure_candidate,not_working,,,neutral,0.9,no_evidence_of_obsolescence,The comment suggests a debugging approach without indicating the answer is outdated or incorrect.
47074995,29335652,0,2015-04-05 07:10:07,"That's because TabBarItemIOS needs a child, if it's an empty tag it will not work.",failure_candidate,does_not_work,,,situational_failure,0.9,comment_explains_missing_child_requirement,The comment explains that the code fails because a required child element is missing.
47075034,29454992,0,2015-04-05 07:14:30,"If it doesn't work, try it with track by `$index`. You may need to add `$index` up there with `$scope` at the top of your controller `app.controller('ExapmleCtrl', function($scope, $index){...});`",failure_candidate,does_not_work,,,neutral,0.9,no_evidence_of_obsolescence,The comment suggests a fix for a non-working scenario without indicating the answer is outdated or incorrect.
47075945,29447872,0,2015-04-05 08:45:37,"@Ferio Huh, weird. `mv libfoo-*.dylib libfoo.dylib` does not work, but `cp` does? The only explanation I can muster is `cp` doing weird things with the files it copies, but that's absurd.",failure_candidate,does_not_work,,,situational_failure,0.95,command_inconsistency,The comment reports unexpected behavior where one command works while another fails without citing a version change.
47076780,29450838,0,2015-04-05 09:56:41,"i've tried process.env.PUBLIC_PATH but it still doesn't work :( yes, i do have express inited.. my PUBLIC_PATH is path.join(__dirname, 'public') so it's good..",failure_candidate,does_not_work,,,situational_failure,0.95,user_reports_issue_without_version_change_evidence,The comment states the code does not work but provides no evidence of a version change or obsolescence.
47076940,29456197,1,2015-04-05 10:10:31,"Does it really fail for you with the `+`s in there? They shouldn't make a difference here, and they don't for me. Not with gcc 4.9's libstdc++, nor with libc++ 3.5.",failure_candidate,fails_with,,,situational_failure,0.9,user_specific_environment,The comment claims the issue does not occur for the commenter's specific compiler versions and environments.
47077537,29453084,0,2015-04-05 10:56:53,i am using 2.6.9 i cursor.on function is working for me but the normal method to update data won't work i guess. I need how to update.. I am not able to find that :(,failure_candidate,does_not_work,,,situational_failure,0.9,user_reports_specific_method_failure_without_version_change_evidence,The comment describes a specific method failing for the user without indicating that the answer is outdated or incorrect in general.
47077790,29456702,1,2015-04-04 03:43:22,"Hmmm.  `system()` doesn't work well with setuid programs, in which the effective UID of the process is the owner of the executable file and the real UID is the original UID of the person who's running it (i.e., they are different).  But, under `sudo` (or `su`), the effective UID and the real UID are the same, so I don't know why that would be a problem.",failure_candidate,does_not_work,,,situational_failure,0.9,comment_explains_specific_uid_mismatch_scenario,The comment describes a specific failure case involving setuid programs and sudo without claiming the answer is universally wrong or outdated.
47080579,29457892,0,2015-04-05 14:17:28,"Amir, thanks. converting to JSON does not work. The server rejects the POST. When I keep it as the original string without converting to JSON, I can see the HTTP POST being responded to with a 200 OK and the payload that I am expecting -- just that the 'success' function is not being invoked.",failure_candidate,does_not_work,,,situational_failure,0.95,comment_describes_functional_issue_without_version_change,"The comment reports a specific failure where converting to JSON breaks the response, but does not attribute this to an outdated version or API change."
47080717,29455089,0,2015-04-05 14:26:07,This is incorrect. Data initialised to zero may be in the BSS section.,incorrectness_candidate,explicit_incorrect,,,incorrectness,0.95,explicit_incorrect,The comment directly states the answer is incorrect regarding data initialization.
47080751,29453887,0,2015-04-05 14:28:19,"Thanks for your help. I am just a beginner. What if I want to convert all letters of a word to lowercase before storing to the array?

I added this loop just before the output array, didn't work:

for(int i=0;i<num_words;i++){
        for(int j=0;j<strlen(story[i]);j++){
        if(story[j]>=65&&story[j]<=90)
        story[j]+=32;
    }
    }
@david",failure_candidate,does_not_work,,,situational_failure,0.9,user_code_does_not_work,The comment indicates the user's code failed to work without mentioning any changes in language versions or APIs.
47081066,29458422,0,2015-04-05 14:47:21,"Mostly configuration files are *meant* to overwrite default values. Having this, why not just sourcing a configuration file? Also the `read` loop won't work if there are executable commands in `file.cfg`",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,"The comment states the read loop fails when executable commands are present in the file, indicating a specific environment or usage case failure rather than general obsolescence."
47081103,29458439,0,2015-04-05 14:49:21,"thank you. is your answer LoopBack-related? i really don't know how to interpret your answer in the LoopBack context. if i inject 'User' in the controller function it works, because LoopBack makes that possible out of the box. it just doesn't work with my extended User model 'user'",failure_candidate,does_not_work,,,situational_failure,0.95,works_with_base_model_fails_with_extended,The answer works for the base User model but fails specifically when using an extended user model.
47081849,29458883,0,2015-04-05 15:28:58,"If you just do `printf(""%d\n"", addr);`, you'll get a compiler warning (since this is bad form), but it will still work.",freshness_confirmation,still_supported,,,freshness_confirmation,0.9,still_supported,The comment confirms the code still works despite warnings.
47082911,29459454,0,2015-04-05 16:29:31,"I see. So to resolve this, I would expect I need to specify scanner.useDelimiter(""\\n"") right? That doesn't work either though... :(",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment indicates the proposed solution failed for the user without mentioning version changes or incorrectness.
47083571,29458431,0,2015-04-05 17:05:53,"Thanks a lot. Its working perfectly. I was having some other issue, because of that it was not working.",failure_candidate,not_working,,,freshness_confirmation,0.95,user_confirms_answer_works,The user states the answer is working perfectly after resolving a separate issue.
47085266,29455091,0,2015-04-05 18:32:08,"This doesn't work properly in Wordpress... but I think that is only because Wordpress isn't quite pure html (creates its own <p> tags, etc.) Thanks, though.",failure_candidate,does_not_work,,,situational_failure,0.95,comment_specific_to_wordpress_environment,The comment states the answer fails specifically in WordPress due to its HTML structure rather than a general change over time.
47085506,29459768,0,2015-04-05 18:44:52,"I encountered another issue, which is SQL name conflict with the table name. I tried String insertSQL = ""INSERT INTO DATABASE.\""User\"" (Name, username, password, \""role\"") ""
                     + ""VALUES (?, ?, ?, ?)""; but it did not work.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment reports a specific runtime error without indicating that the solution is outdated or incorrect.
47095698,29466618,1,2015-04-06 06:44:32,this won't work ng-model never accepts interpolation,failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the feature does not work without indicating a change in technology or version.
47097665,29467728,0,2015-04-06 08:22:03,"This doesn't work !!! The output is `Array
(
    [44] => 0 MB
    [8] => 1GB
    [20] => 2GB
    [24] => 4 MB
    [36] => 5GB
    [40] => 8GB
    [4] => 10 MB
    [12] => 20 MB
    [32] => 50 MB
    [0] => 100 MB
    [16] => 250 MB
    [28] => 500 MB
)`",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work,The comment states the code fails without indicating a change in technology or time.
47098546,29468143,0,2015-04-06 09:04:20,"i didn't have downvoted but, try the code yourself. i suspect that it doesn't work.",failure_candidate,does_not_work,,,situational_failure,0.8,user_claims_code_does_not_work_without_evidence_of_change,The comment suggests the code fails for the user but provides no indication that it is outdated or incorrect in general.
47099381,29468446,5,2015-04-06 09:38:27,"The approach with `&mut self`/`&self` works there because the builder there only works with `Copy` data, and the structure built by the builder does not contain references into the builder. It won't work for `String`s and other kinds of owned non-copyable data.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work_for_owned_types,The comment explains the answer fails specifically for owned non-copyable data like Strings.
47101149,29467842,0,2015-04-06 10:48:13,"Yep, any idea why I need to declare ""$scope.selected_file = {'id' : ''};"" inside function and not anywhere in controller scope .. say first line in controller. It doesn't work in the latter case.",failure_candidate,does_not_work,,,situational_failure,0.9,does_not_work_in_controller_scope,"The comment describes a specific scope issue where initialization inside a function is required instead of the controller scope, without indicating a change in technology or API."
47102748,28197517,0,2015-04-06 11:44:32,"This doesn't work in general. It just says there should exist node (b) for current node (a), where (b) is exclusion and it is not in the subtree of (a). For instance, set `exclusion=1` for #1, and your query still produces (1,2,3,7), where result set should be empty.",failure_candidate,does_not_work,,,situational_failure,0.95,comment_claims_general_failure_without_version_change,The comment states the query fails in a specific case but does not mention any change in software versions or APIs.
